from,to,year,value
JPN,FIN,2010,461.89441
JPN,FIN,2011,508.4985
JPN,FIN,2012,368.37799
JPN,FIN,2013,324.58051
JPN,FIN,2014,358.14871
JPN,FRA,1984,2736.3
JPN,FRA,1985,3027.6001
JPN,FRA,1986,4666
JPN,FRA,1987,6022.3999
JPN,FRA,1988,7388.2002
JPN,FRA,1989,7849.4448
JPN,FRA,1990,9338.125
JPN,FRA,1991,9493.5156
JPN,FRA,1992,9766.1904
JPN,FRA,1993,8295.3066
JPN,FRA,1994,8498.3584
JPN,FRA,1995,9584.2617
JPN,FRA,1996,8780.498
JPN,FRA,1997,8917.3359
JPN,FRA,1998,9499.9766
JPN,FRA,1999,7040.8149
JPN,FRA,2000,7785.811
JPN,FRA,2001,6561.9434
JPN,FRA,2002,6314.145
JPN,FRA,2003,7432.5879
JPN,FRA,2004,8520.1719
JPN,FRA,2005,7919.25
JPN,FRA,2006,7821.1431
JPN,FRA,2007,8426.8525
JPN,FRA,2008,8460.0459
JPN,FRA,2009,6342.6431
JPN,FRA,2010,6371.0146
JPN,FRA,2011,6950.5234
JPN,FRA,2012,6222.752
JPN,FRA,2013,5941.5981
JPN,FRA,2014,5176.708
JPN,GBR,1984,5044.3999
JPN,GBR,1985,5331.8999
JPN,GBR,1986,7242.5
JPN,GBR,1987,8966.2998
JPN,GBR,1988,11617.705
JPN,GBR,1989,11622.997
JPN,GBR,1990,12064.064
JPN,GBR,1991,11913.231
JPN,GBR,1992,13129.427
JPN,GBR,1993,12785.084
JPN,GBR,1994,13618.278
JPN,GBR,1995,15208.363
JPN,GBR,1996,14050.612
JPN,GBR,1997,15413.541
JPN,GBR,1998,15819.063
JPN,GBR,1999,15437.084
JPN,GBR,2000,15906.718
JPN,GBR,2001,13501.733
JPN,GBR,2002,12734.347
JPN,GBR,2003,13482.525
JPN,GBR,2004,15064.222
JPN,GBR,2005,16586.902
JPN,GBR,2006,16289.167
JPN,GBR,2007,16078.973
JPN,GBR,2008,15808.514
JPN,GBR,2009,11270.501
JPN,GBR,2010,11065.146
JPN,GBR,2011,13380.123
JPN,GBR,2012,11012.129
JPN,GBR,2013,8790.9873
JPN,GBR,2014,8345.502
JPN,GRC,1984,715.10999
JPN,GRC,1985,620.79999
JPN,GRC,1986,688.09003
JPN,GRC,1987,545.15002
JPN,GRC,1988,714.72589
JPN,GRC,1989,1034.0508
JPN,GRC,1990,1170.1824
JPN,GRC,1991,1437.8103
JPN,GRC,1992,1486.3053
JPN,GRC,1993,1500.637
JPN,GRC,1994,806.16559
JPN,GRC,1995,687.64435
JPN,GRC,1996,915
JPN,GRC,1997,881.79858
JPN,GRC,1998,928.39514
JPN,GRC,1999,1117.2078
JPN,GRC,2000,858.24084
JPN,GRC,2001,864.30548
JPN,GRC,2002,951.4035
JPN,GRC,2003,1907.5875
JPN,GRC,2004,1542.3105
JPN,GRC,2005,1160.299
JPN,GRC,2006,1610.6019
JPN,GRC,2007,1710.8448
JPN,GRC,2008,1362.3174
JPN,GRC,2009,956.7887
JPN,GRC,2010,736.46887
JPN,GRC,2011,445.68689
JPN,GRC,2012,165.3567
JPN,GRC,2013,157.3105
JPN,GRC,2014,259.2677
JPN,HKG,1990,13268.99
JPN,HKG,1991,16396.84
JPN,HKG,1992,21472.83
JPN,HKG,1993,23014.76
JPN,HKG,1994,25238.08
JPN,HKG,1995,28601.88
JPN,HKG,1996,26923.97
JPN,HKG,1997,28630.73
JPN,HKG,1998,23250.51
JPN,HKG,1999,21001.8
JPN,HKG,2000,25597.51
JPN,HKG,2001,22705.05
JPN,HKG,2002,23477.13
JPN,HKG,2003,27561.27
JPN,HKG,2004,32957.16
JPN,HKG,2005,33028.25
JPN,HKG,2006,34548.98
JPN,HKG,2007,36892.9
JPN,HKG,2008,38263.02
JPN,HKG,2009,30521.9
JPN,HKG,2010,39710.03
JPN,HKG,2011,40974.68
JPN,HKG,2012,40225.93
JPN,HKG,2013,36974.91
JPN,HKG,2014,37315.85
JPN,HKG,2015,35252.72
JPN,HKG,2016,33517.06
JPN,HKG,2017,35769.91
JPN,HKG,2018,34880.46
JPN,HKG,2019,33727.21
JPN,HUN,1984,86.760002
JPN,HUN,1985,139
JPN,HUN,1986,141.89
JPN,HUN,1987,151.37
JPN,HUN,1988,135.06
JPN,HUN,1989,140.53839
JPN,HUN,1990,180.82182
JPN,HUN,1991,313.60001
JPN,HUN,1992,263.70001
JPN,HUN,1993,345.10001
JPN,HUN,1994,392.89999
JPN,HUN,1995,339.20001
JPN,HUN,1996,361.496
JPN,HUN,1997,691.19202
JPN,HUN,1998,987.50403
JPN,HUN,1999,1124.345
JPN,HUN,2000,1701
JPN,HUN,2001,1536.209
JPN,HUN,2002,1566.016
JPN,HUN,2003,1981.09
JPN,HUN,2004,1815.7159
JPN,HUN,2005,2070.959
JPN,HUN,2006,2031.4653
JPN,HUN,2007,2500.0906
JPN,HUN,2008,2727.4341
JPN,HUN,2009,1922.9349
JPN,HUN,2010,1792.5012
JPN,HUN,2011,1339.8544
JPN,HUN,2012,1054.1823
JPN,HUN,2013,1014.2983
JPN,HUN,2014,957.54529
JPN,IDN,1984,3307.7
JPN,IDN,1985,2644.3999
JPN,IDN,1986,3128.2
JPN,IDN,1987,3596.1001
JPN,IDN,1988,3426.7
JPN,IDN,1989,3832.3313
JPN,IDN,1990,5454.8145
JPN,IDN,1991,6326.8877
JPN,IDN,1992,6013.7476
JPN,IDN,1993,6248.4292
JPN,IDN,1994,7740.1108
JPN,IDN,1995,9216.8223
JPN,IDN,1996,8504.0049
JPN,IDN,1997,8252.2979
JPN,IDN,1998,4292.4341
JPN,IDN,1999,2913.2903
JPN,IDN,2000,5397.2549
JPN,IDN,2001,4689.4702
JPN,IDN,2002,4409.313
JPN,IDN,2003,4228.2568
JPN,IDN,2004,6081.6079
JPN,IDN,2005,6906.2554
JPN,IDN,2006,5515.7739
JPN,IDN,2007,6526.6738
JPN,IDN,2008,15129.179
JPN,IDN,2009,9843.7285
JPN,IDN,2010,16965.801
JPN,IDN,2011,19436.611
JPN,IDN,2012,22767.832
JPN,IDN,2013,19284.588
JPN,IDN,2014,17007.578
JPN,IND,1984,1085.0966
JPN,IND,1985,1363.5574
JPN,IND,1986,1931.165
JPN,IND,1987,1741.7428
JPN,IND,1988,1874.4939
JPN,IND,1989,1493.7091
JPN,IND,1990,1800.829
JPN,IND,1991,1364.304
JPN,IND,1992,1504.196
JPN,IND,1993,1376.472
JPN,IND,1994,1839.8831
JPN,IND,1995,2234.3301
JPN,IND,1996,2133.5237
JPN,IND,1997,2155.5249
JPN,IND,1998,2385.5
JPN,IND,1999,2518.2749
JPN,IND,2000,2015.6
JPN,IND,2001,1756.166
JPN,IND,2002,1913.858
JPN,IND,2003,2459.8386
JPN,IND,2004,2921.3867
JPN,IND,2005,3854.6062
JPN,IND,2006,4461.9775
JPN,IND,2007,5891.3296
JPN,IND,2008,7285.7402
JPN,IND,2009,6385.9023
JPN,IND,2010,8282.0508
JPN,IND,2011,11196.335
JPN,IND,2012,12402.708
JPN,IND,2013,10540.971
JPN,IND,2014,9968.6396
JPN,IRL,1984,324.82001
JPN,IRL,1985,353.82999
JPN,IRL,1986,442.26001
JPN,IRL,1987,591.62
JPN,IRL,1988,755.40454
JPN,IRL,1989,1017.5507
JPN,IRL,1990,1153.2616
JPN,IRL,1991,1035.9006
JPN,IRL,1992,1122.9406
JPN,IRL,1993,1430.778
JPN,IRL,1994,1216.4711
JPN,IRL,1995,1709.8151
JPN,IRL,1996,1932.1603
JPN,IRL,1997,2691.6978
JPN,IRL,1998,3125.0466
JPN,IRL,1999,2241.4917
JPN,IRL,2000,2049.2773
JPN,IRL,2001,1452.3726
JPN,IRL,2002,1456.5525
JPN,IRL,2003,2013.0688
JPN,IRL,2004,1848.0961
JPN,IRL,2005,1817.7286
JPN,IRL,2006,1317.8951
JPN,IRL,2007,1345.4862
JPN,IRL,2008,1264.7916
JPN,IRL,2009,676.10687
JPN,IRL,2010,828.2442
JPN,IRL,2011,833.9776
JPN,IRL,2012,702.3465
JPN,IRL,2013,1024.8533
JPN,IRL,2014,1850.3892
JPN,ITA,1984,1347.6
JPN,ITA,1985,1491.7
JPN,ITA,1986,2098.8
JPN,ITA,1987,2677.3
JPN,ITA,1988,3498.1001
JPN,ITA,1989,3526.1016
JPN,ITA,1990,4231.1792
JPN,ITA,1991,4462.3369
JPN,ITA,1992,4400.9658
JPN,ITA,1993,3819.2009
JPN,ITA,1994,3951.717
JPN,ITA,1995,4490.5869
JPN,ITA,1996,3969.6777
JPN,ITA,1997,4220.7427
JPN,ITA,1998,4741.8984
JPN,ITA,1999,5501.7622
JPN,ITA,2000,5933.9028
JPN,ITA,2001,5618.4292
JPN,ITA,2002,5009.3535
JPN,ITA,2003,5967.061
JPN,ITA,2004,6853.5938
JPN,ITA,2005,6208.2866
JPN,ITA,2006,6822.1421
JPN,ITA,2007,7316.1997
JPN,ITA,2008,7403.0571
JPN,ITA,2009,5409.5518
JPN,ITA,2010,5590.6152
JPN,ITA,2011,5737.4399
JPN,ITA,2012,3979.3264
JPN,ITA,2013,3333.5522
JPN,ITA,2014,3506.8943
JPN,KOR,1984,7640
JPN,KOR,1985,7557
JPN,KOR,1986,10869.3
JPN,KOR,1987,13656.6
JPN,KOR,1988,15847.1
JPN,KOR,1989,17166.617
JPN,KOR,1990,18573.6
JPN,KOR,1991,21120
JPN,KOR,1992,19458
JPN,KOR,1993,20016
JPN,KOR,1994,25389.6
JPN,KOR,1995,32606.4
JPN,KOR,1996,31448.4
JPN,KOR,1997,27836.4
JPN,KOR,1998,16843.199
JPN,KOR,1999,24141.6
JPN,KOR,2000,31827.943
JPN,KOR,2001,26633.371
JPN,KOR,2002,29856.229
JPN,KOR,2003,36313.074
JPN,KOR,2004,46144.465
JPN,KOR,2005,48403.184
JPN,KOR,2006,51926.293
JPN,KOR,2007,56250.125
JPN,KOR,2008,60956.391
JPN,KOR,2009,49427.516
JPN,KOR,2010,64296.117
JPN,KOR,2011,68301.922
JPN,KOR,2012,64363.078
JPN,KOR,2013,60029.355
JPN,KOR,2014,53768.313
JPN,KWT,1984,1644.5
JPN,KWT,1985,1668.0319
JPN,KWT,1986,1348.2732
JPN,KWT,1987,1052.1984
JPN,KWT,1988,831.63324
JPN,KWT,1989,809.96826
JPN,KWT,1990,460
JPN,KWT,1991,567
JPN,KWT,1992,918.79999
JPN,KWT,1993,1071.0431
JPN,KWT,1994,785.02972
JPN,KWT,1995,728.10864
JPN,KWT,1996,1011.782
JPN,KWT,1997,1139.7706
JPN,KWT,1998,1170.627
JPN,KWT,1999,974.62708
JPN,KWT,2000,642.07031
JPN,KWT,2001,723.52686
JPN,KWT,2002,952.00018
JPN,KWT,2003,1157.1993
JPN,KWT,2004,1029.4497
JPN,KWT,2005,1296.3906
JPN,KWT,2006,1307.8939
JPN,KWT,2007,1836.5269
JPN,KWT,2008,2319.4626
JPN,KWT,2009,1369.8113
JPN,KWT,2010,1559.3293
JPN,KWT,2011,1489.3729
JPN,KWT,2012,2064.0591
JPN,KWT,2013,2065.2119
JPN,KWT,2014,2080.0505
JPN,MEX,1984,502.70001
JPN,MEX,1985,795.79999
JPN,MEX,1986,768.08044
JPN,MEX,1987,920.67139
JPN,MEX,1988,1288.309
JPN,MEX,1989,899.73511
JPN,MEX,1990,1411.4089
JPN,MEX,1991,1961.7158
JPN,MEX,1992,3344.6887
JPN,MEX,1993,3705.7769
JPN,MEX,1994,4192.6807
JPN,MEX,1995,3968.8474
JPN,MEX,1996,4290.9063
JPN,MEX,1997,4767.0425
JPN,MEX,1998,5008.7446
JPN,MEX,1999,5591.4429
JPN,MEX,2000,7112.2573
JPN,MEX,2001,8894.2676
JPN,MEX,2002,10283.411
JPN,MEX,2003,8354.5596
JPN,MEX,2004,11641.743
JPN,MEX,2005,14385.563
JPN,MEX,2006,16824.68
JPN,MEX,2007,17977.283
JPN,MEX,2008,17910.699
JPN,MEX,2009,12536.822
JPN,MEX,2010,16516.16
JPN,MEX,2011,18142.848
JPN,MEX,2012,19420.727
JPN,MEX,2013,18783.727
JPN,MEX,2014,19299.035
JPN,MYS,1984,3691.72
JPN,MYS,1985,2833.3201
JPN,MYS,1986,2220.5801
JPN,MYS,1987,2750.25
JPN,MYS,1988,3816.49
JPN,MYS,1989,5437.7988
JPN,MYS,1990,7055.2681
JPN,MYS,1991,9581.667
JPN,MYS,1992,10378.743
JPN,MYS,1993,12532.53
JPN,MYS,1994,15906.693
JPN,MYS,1995,21179.152
JPN,MYS,1996,19240.531
JPN,MYS,1997,17368.229
JPN,MYS,1998,11469.795
JPN,MYS,1999,13632.52
JPN,MYS,2000,17330.656
JPN,MYS,2001,14211.039
JPN,MYS,2002,14168.225
JPN,MYS,2003,14282.269
JPN,MYS,2004,16772.877
JPN,MYS,2005,16634.215
JPN,MYS,2006,17337.93
JPN,MYS,2007,19084.752
JPN,MYS,2008,19591.691
JPN,MYS,2009,15473.313
JPN,MYS,2010,20725.924
JPN,MYS,2011,21381.973
JPN,MYS,2012,20212.521
JPN,MYS,2013,17899.369
JPN,MYS,2014,16739.383
JPN,NLD,1984,1454.8
JPN,NLD,1985,1569.1
JPN,NLD,1986,2490.5
JPN,NLD,1987,3034.8
JPN,NLD,1988,3172.5
JPN,NLD,1989,3136.6084
JPN,NLD,1990,4009.6362
JPN,NLD,1991,4575.0151
JPN,NLD,1992,4787.8296
JPN,NLD,1993,4590.2153
JPN,NLD,1994,4899.8843
JPN,NLD,1995,5784.645
JPN,NLD,1996,6394.2188
JPN,NLD,1997,6366.7544
JPN,NLD,1998,7356.7754
JPN,NLD,1999,9830.1084
JPN,NLD,2000,10185.898
JPN,NLD,2001,9337.8271
JPN,NLD,2002,8803.8047
JPN,NLD,2003,9928.8379
JPN,NLD,2004,11720.259
JPN,NLD,2005,11667.247
JPN,NLD,2006,12686.418
JPN,NLD,2007,15281.616
JPN,NLD,2008,17304.838
JPN,NLD,2009,12090.682
JPN,NLD,2010,14019.529
JPN,NLD,2011,16200.338
JPN,NLD,2012,14543.953
JPN,NLD,2013,13066.935
JPN,NLD,2014,12340.397
JPN,NOR,1984,664.84003
JPN,NOR,1985,964.08002
JPN,NOR,1986,1499.59
JPN,NOR,1987,1284.92
JPN,NOR,1988,1076.05
JPN,NOR,1989,880.49603
JPN,NOR,1990,1169.8828
JPN,NOR,1991,1192.6573
JPN,NOR,1992,1637.9755
JPN,NOR,1993,1264.9764
JPN,NOR,1994,1677.4022
JPN,NOR,1995,1241.5833
JPN,NOR,1996,1333.4487
JPN,NOR,1997,1535.7676
JPN,NOR,1998,1546.0221
JPN,NOR,1999,1366.3392
JPN,NOR,2000,1170.6533
JPN,NOR,2001,1004.2758
JPN,NOR,2002,1064.2428
JPN,NOR,2003,1445.4534
JPN,NOR,2004,1642.1345
JPN,NOR,2005,1759.7334
JPN,NOR,2006,1728.4893
JPN,NOR,2007,1772.0758
JPN,NOR,2008,1967.521
JPN,NOR,2009,1700.3746
JPN,NOR,2010,1695.3464
JPN,NOR,2011,1971.3921
JPN,NOR,2012,2047.8961
JPN,NOR,2013,1941.2391
JPN,NOR,2014,2013.1313
JPN,NZL,1984,1277.13
JPN,NZL,1985,1220.3
JPN,NZL,1986,1264.02
JPN,NZL,1987,1360.9399
JPN,NZL,1988,1257.1899
JPN,NZL,1989,1620.2266
JPN,NZL,1990,1475.8534
JPN,NZL,1991,1310.7015
JPN,NZL,1992,1353.2159
JPN,NZL,1993,1563.5035
JPN,NZL,1994,1828.9126
JPN,NZL,1995,1915.9592
JPN,NZL,1996,2112.4756
JPN,NZL,1997,1710.0439
JPN,NZL,1998,1428.4993
JPN,NZL,1999,1784.2698
JPN,NZL,2000,1572.1245
JPN,NZL,2001,1466.8038
JPN,NZL,2002,1812.7772
JPN,NZL,2003,2172.592
JPN,NZL,2004,2587.6882
JPN,NZL,2005,2880.4749
JPN,NZL,2006,2417.4202
JPN,NZL,2007,2918.2659
JPN,NZL,2008,2836.429
JPN,NZL,2009,1855.3082
JPN,NZL,2010,2261.0732
JPN,NZL,2011,2313.2605
JPN,NZL,2012,2476.1423
JPN,NZL,2013,2537.7339
JPN,NZL,2014,2830.4702
JPN,PHL,1984,851.06
JPN,PHL,1985,749.47998
JPN,PHL,1986,886.63
JPN,PHL,1987,1148.52
JPN,PHL,1988,1502.97
JPN,PHL,1989,2174.0161
JPN,PHL,1990,2396.5901
JPN,PHL,1991,2517.0049
JPN,PHL,1992,3086.7881
JPN,PHL,1993,4021.575
JPN,PHL,1994,5447.1582
JPN,PHL,1995,6302.7798
JPN,PHL,1996,6916
JPN,PHL,1997,7955.291
JPN,PHL,1998,6029.9219
JPN,PHL,1999,6135.8735
JPN,PHL,2000,6511.2632
JPN,PHL,2001,6633.1035
JPN,PHL,2002,7232.6323
JPN,PHL,2003,7640.1699
JPN,PHL,2004,7673.875
JPN,PHL,2005,8071.082
JPN,PHL,2006,7003.5581
JPN,PHL,2007,6841.5449
JPN,PHL,2008,7121.8511
JPN,PHL,2009,5764.9233
JPN,PHL,2010,7421.8643
JPN,PHL,2011,7160.8936
JPN,PHL,2012,7090.6812
JPN,PHL,2013,5738.9541
JPN,PHL,2014,5711.7813
JPN,POL,1984,86.919998
JPN,POL,1985,77.77063
JPN,POL,1986,133.0692
JPN,POL,1987,135.3616
JPN,POL,1988,211.92999
JPN,POL,1989,154.69646
JPN,POL,1990,207.22147
JPN,POL,1991,275.71051
JPN,POL,1992,320.1044
JPN,POL,1993,329.63199
JPN,POL,1994,350.76901
JPN,POL,1995,478.65201
JPN,POL,1996,604.79602
JPN,POL,1997,734.50702
JPN,POL,1998,905.41199
JPN,POL,1999,926.97559
JPN,POL,2000,1052.7321
JPN,POL,2001,986.98761
JPN,POL,2002,1039.3688
JPN,POL,2003,1268.705
JPN,POL,2004,1711.1846
JPN,POL,2005,950.10162
JPN,POL,2006,1180.9772
JPN,POL,2007,1557.6101
JPN,POL,2008,1809.2125
JPN,POL,2009,1364.0555
JPN,POL,2010,1268.9989
JPN,POL,2011,1423.892
JPN,POL,2012,1151.1893
JPN,POL,2013,1212.7601
JPN,POL,2014,1338.5375
JPN,PRT,1984,200.17999
JPN,PRT,1985,227.47
JPN,PRT,1986,345.06
JPN,PRT,1987,619.34003
JPN,PRT,1988,630
JPN,PRT,1989,582.2749
JPN,PRT,1990,661.13922
JPN,PRT,1991,749.04315
JPN,PRT,1992,927.64148
JPN,PRT,1993,779.40771
JPN,PRT,1994,768.36188
JPN,PRT,1995,735.53705
JPN,PRT,1996,760.02887
JPN,PRT,1997,862.33002
JPN,PRT,1998,1051.1597
JPN,PRT,1999,1079.1689
JPN,PRT,2000,980.14948
JPN,PRT,2001,727.37598
JPN,PRT,2002,683.46283
JPN,PRT,2003,756.11328
JPN,PRT,2004,809.4444
JPN,PRT,2005,725.47479
JPN,PRT,2006,689.70471
JPN,PRT,2007,783.2962
JPN,PRT,2008,861.94208
JPN,PRT,2009,393.55511
JPN,PRT,2010,476.23929
JPN,PRT,2011,465.8291
JPN,PRT,2012,374.86789
JPN,PRT,2013,313.66251
JPN,PRT,2014,329.67209
JPN,SAU,1984,6688.2998
JPN,SAU,1985,4478.2002
JPN,SAU,1986,3005.6001
JPN,SAU,1987,3470.1001
JPN,SAU,1988,3483.1992
JPN,SAU,1989,3014.2283
JPN,SAU,1990,3688.8635
JPN,SAU,1991,3982.584
JPN,SAU,1992,4697.3008
JPN,SAU,1993,3558.4685
JPN,SAU,1994,2742.4136
JPN,SAU,1995,2113.3672
JPN,SAU,1996,1952.9863
JPN,SAU,1997,1902.0537
JPN,SAU,1998,2580.9893
JPN,SAU,1999,2577.6274
JPN,SAU,2000,3156.5806
JPN,SAU,2001,3477.7468
JPN,SAU,2002,3574.6448
JPN,SAU,2003,3818.3201
JPN,SAU,2004,4366.1768
JPN,SAU,2005,5362.3633
JPN,SAU,2006,5102.8936
JPN,SAU,2007,7397.938
JPN,SAU,2008,8688.7236
JPN,SAU,2009,5931.3213
JPN,SAU,2010,7129.2666
JPN,SAU,2011,7153.4985
JPN,SAU,2012,9043.0088
JPN,SAU,2013,7532.7632
JPN,SAU,2014,8340.6006
JPN,SGP,1984,5261.27
JPN,SGP,1985,4486.25
JPN,SGP,1986,5078.23
JPN,SGP,1987,6674.9702
JPN,SGP,1988,9631.71
JPN,SGP,1989,10612.226
JPN,SGP,1990,12262.95
JPN,SGP,1991,14114.74
JPN,SGP,1992,15202.264
JPN,SGP,1993,18663.328
JPN,SGP,1994,22511.309
JPN,SGP,1995,26308.088
JPN,SGP,1996,23840.076
JPN,SGP,1997,23282.107
JPN,SGP,1998,17010.201
JPN,SGP,1999,18505.205
JPN,SGP,2000,23188.693
JPN,SGP,2001,16091.247
JPN,SGP,2002,14575.909
JPN,SGP,2003,15396.223
JPN,SGP,2004,19096.229
JPN,SGP,2005,19244.098
JPN,SGP,2006,19927.836
JPN,SGP,2007,21541.896
JPN,SGP,2008,25941.68
JPN,SGP,2009,18758.443
JPN,SGP,2010,24454.229
JPN,SGP,2011,26234.549
JPN,SGP,2012,23639.412
JPN,SGP,2013,20389.227
JPN,SGP,2014,20105.666
JPN,SWE,1984,1233.9
JPN,SWE,1985,1394.8
JPN,SWE,1986,1746.5
JPN,SWE,1987,2402.2
JPN,SWE,1988,2905.3
JPN,SWE,1989,2942.8179
JPN,SWE,1990,2780.6099
JPN,SWE,1991,2545.9895
JPN,SWE,1992,2489.5044
JPN,SWE,1993,2115.5864
JPN,SWE,1994,2438.2417
JPN,SWE,1995,1866.9983
JPN,SWE,1996,1573.2135
JPN,SWE,1997,1699.9319
JPN,SWE,1998,1668.1744
JPN,SWE,1999,2056.5823
JPN,SWE,2000,2151.0593
JPN,SWE,2001,1426.7091
JPN,SWE,2002,1502.2913
JPN,SWE,2003,1837.5688
JPN,SWE,2004,2116.9717
JPN,SWE,2005,2550.0884
JPN,SWE,2006,2807.5259
JPN,SWE,2007,3023.5793
JPN,SWE,2008,2965.2617
JPN,SWE,2009,2168.7959
JPN,SWE,2010,1845.1418
JPN,SWE,2011,1989.6097
JPN,SWE,2012,1816.9855
JPN,SWE,2013,1457.7115
JPN,SWE,2014,1592.2271
JPN,THA,1984,2802.47
JPN,THA,1985,2450.28
JPN,THA,1986,2420.8301
JPN,THA,1987,3376.3101
JPN,THA,1988,5493.2656
JPN,THA,1989,7736.1377
JPN,THA,1990,10143.917
JPN,THA,1991,11037.738
JPN,THA,1992,11905.183
JPN,THA,1993,13963.379
JPN,THA,1994,16442.238
JPN,THA,1995,21625.02
JPN,THA,1996,20449.127
JPN,THA,1997,16165.278
JPN,THA,1998,10175.303
JPN,THA,1999,12255.586
JPN,THA,2000,15315.223
JPN,THA,2001,13881.003
JPN,THA,2002,14902.251
JPN,THA,2003,18266.807
JPN,THA,2004,22379.42
JPN,THA,2005,26025.77
JPN,THA,2006,26034.088
JPN,THA,2007,28654.758
JPN,THA,2008,33535.246
JPN,THA,2009,25210.488
JPN,THA,2010,38319.789
JPN,THA,2011,42267.789
JPN,THA,2012,49029.957
JPN,THA,2013,40978.715
JPN,THA,2014,35754.152
JPN,ZAF,1984,1837.2
JPN,ZAF,1985,1029.2
JPN,ZAF,1986,1249.4
JPN,ZAF,1987,1882.1
JPN,ZAF,1988,2046.8
JPN,ZAF,1989,1736.5929
JPN,ZAF,1990,1491.1815
JPN,ZAF,1991,1639.2394
JPN,ZAF,1992,1728.2118
JPN,ZAF,1993,2016.9757
JPN,ZAF,1994,1859.926
JPN,ZAF,1995,2482.5239
JPN,ZAF,1996,2071.1633
JPN,ZAF,1997,1872.1541
JPN,ZAF,1998,2229.6318
JPN,ZAF,1999,2058.865
JPN,ZAF,2000,2348.3599
JPN,ZAF,2001,1876.4436
JPN,ZAF,2002,1993.5322
JPN,ZAF,2003,2645.4741
JPN,ZAF,2004,3565.0891
JPN,ZAF,2005,4078.2131
JPN,ZAF,2006,4911.9697
JPN,ZAF,2007,5779.3853
JPN,ZAF,2008,5472.3154
JPN,ZAF,2009,3445.2476
JPN,ZAF,2010,4674.207
JPN,ZAF,2011,5201.791
JPN,ZAF,2012,5084.2261
JPN,ZAF,2013,4482.2573
JPN,ZAF,2014,4157.7144
KOR,AUS,1984,422.92001
KOR,AUS,1985,392.57999
KOR,AUS,1986,509.25
KOR,AUS,1987,765.83002
KOR,AUS,1988,954.81
KOR,AUS,1989,1174.8746
KOR,AUS,1990,1027.4423
KOR,AUS,1991,1083.5778
KOR,AUS,1992,1212.8595
KOR,AUS,1993,1393.0231
KOR,AUS,1994,1426.5542
KOR,AUS,1995,1841.2935
KOR,AUS,1996,2051.8433
KOR,AUS,1997,2349.6433
KOR,AUS,1998,2880.4954
KOR,AUS,1999,2764.2729
KOR,AUS,2000,2829.5593
KOR,AUS,2001,2632.6665
KOR,AUS,2002,2855.3013
KOR,AUS,2003,3415.4888
KOR,AUS,2004,3972.498
KOR,AUS,2005,4355.3237
KOR,AUS,2006,5693.2305
KOR,AUS,2007,5488.1426
KOR,AUS,2008,6030.4863
KOR,AUS,2009,5822.4536
KOR,AUS,2010,7223.4839
KOR,AUS,2011,8093.4858
KOR,AUS,2012,11249.458
KOR,AUS,2013,10788.201
KOR,AUS,2014,11680.087
KOR,AUT,1984,81.400002
KOR,AUT,1985,76.900002
KOR,AUT,1986,116.6
KOR,AUT,1987,225.39999
KOR,AUT,1988,299.8735
KOR,AUT,1989,259.30688
KOR,AUT,1990,267.91327
KOR,AUT,1991,330.23386
KOR,AUT,1992,307.12164
KOR,AUT,1993,289.11176
KOR,AUT,1994,252.9816
KOR,AUT,1995,277.81641
KOR,AUT,1996,240.72046
KOR,AUT,1997,212.86661
KOR,AUT,1998,246.6852
KOR,AUT,1999,248.67731
KOR,AUT,2000,258.16599
KOR,AUT,2001,264.7691
KOR,AUT,2002,366.77869
KOR,AUT,2003,404.06769
KOR,AUT,2004,613.2583
KOR,AUT,2005,671.16498
KOR,AUT,2006,673.48669
KOR,AUT,2007,888.00641
KOR,AUT,2008,871.69647
KOR,AUT,2009,938.20251
KOR,AUT,2010,1124.6448
KOR,AUT,2011,841.15802
KOR,AUT,2012,760.39032
KOR,AUT,2013,804.65723
KOR,AUT,2014,782.0625
KOR,BEL,1984,68.728157
KOR,BEL,1985,58.077389
KOR,BEL,1986,118.5223
KOR,BEL,1987,147.58411
KOR,BEL,1988,180.23331
KOR,BEL,1989,154.0694
KOR,BEL,1990,191.1953
KOR,BEL,1991,223.27431
KOR,BEL,1992,259.49799
KOR,BEL,1993,238.6534
KOR,BEL,1994,274.3978
KOR,BEL,1995,328.63849
KOR,BEL,1996,350.0943
KOR,BEL,1997,536.1015
KOR,BEL,1998,764.51953
KOR,BEL,1999,763.5033
KOR,BEL,2000,971.02179
KOR,BEL,2001,759.67999
KOR,BEL,2002,770.97998
KOR,BEL,2003,1109.5967
KOR,BEL,2004,1394.174
KOR,BEL,2005,1825.6606
KOR,BEL,2006,2273.2068
KOR,BEL,2007,3277.9187
KOR,BEL,2008,3596.5569
KOR,BEL,2009,2315.8455
KOR,BEL,2010,2144.8179
KOR,BEL,2011,2161.5542
KOR,BEL,2012,1907.2714
KOR,BEL,2013,2710.0083
KOR,BEL,2014,2790.0469
KOR,CAN,1984,977.90002
KOR,CAN,1985,1293.8
KOR,CAN,1986,1385.1
KOR,CAN,1987,1529.8
KOR,CAN,1988,2030.6611
KOR,CAN,1989,2267.7905
KOR,CAN,1990,2122.707
KOR,CAN,1991,1870.5061
KOR,CAN,1992,1826.755
KOR,CAN,1993,1873.1234
KOR,CAN,1994,2014.7155
KOR,CAN,1995,2570.938
KOR,CAN,1996,2190.3164
KOR,CAN,1997,2239.9285
KOR,CAN,1998,2452.4497
